LGWMRI-20180508-02-JP-6-10,40,40.おもちゃ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お気に入りのおもちゃが壊れてしまって、とっても悲しい, false, false
LGWMRI-20180508-02-JP-6-10,41,41.ペンキ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ペンキが余ったので、へのへのもへじを書いてみた, false, false
LGWMRI-20180508-02-JP-6-10,42,42.イチョウ並木,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,イチョウ並木を歩いていたら、りんごが3個転がっていた, false, false
LGWMRI-20180508-02-JP-6-10,43,43.ジェンガ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ふざけてジェンガを倒したせいで、お姉ちゃんがカンカンに怒った, false, false
LGWMRI-20180508-02-JP-6-10,44,44.たんぽぽ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,じゃりの道端にたんぽぽが力強く咲いている, false, false
LGWMRI-20180508-02-JP-6-10,45,45.バイク,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,バイクがすごいスピードで、びゅんびゅん通り過ぎる, false, false
LGWMRI-20180508-02-JP-6-10,46,46.手紙,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,1日中雨が降っていて退屈なので、手紙を書いた, false, false
LGWMRI-20180508-02-JP-6-10,47,47.特製サラダ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,シェフの特製サラダには、トマトが9個も入ってた, false, false
LGWMRI-20180508-02-JP-6-10,48,48.コーラ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ファミリーマートで、ペットボトルのコーラを買う, false, false
LGWMRI-20180508-02-JP-6-10,49,49.カニの缶づめとアップルパイ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,カニの缶づめとアップルパイを一緒に食べたら、絶対まずいはずだ, false, false
LGWMRI-20180508-02-JP-6-10,50,50.プーさんの大好物,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,プーさんの大好物は、はちみつだけど、実はシェイクも好きらしい, false, false
LGWMRI-20180508-02-JP-6-10,51,51.ペロペロキャンディー,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ペロペロキャンディーをたくさん舐め過ぎたら、虫歯になってしまった, false, false
LGWMRI-20180508-02-JP-6-10,52,52.お腹がペコペコ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お腹がペコペコなので、なんでもいいから何か食べたい, false, false
LGWMRI-20180508-02-JP-6-10,53,53.ことわざ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,好きなことわざは、千里の道も一歩から, false, false
LGWMRI-20180508-02-JP-6-10,54,54.鳩の糞,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,車に鳩の糞がついてがっかりしたおじさんは、散歩に出かけてしまった, false, false
LGWMRI-20180508-02-JP-6-10,55,55.牧場,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,牧場には、牛が数え切れないほどたくさんいました, false, false
LGWMRI-20180508-02-JP-6-10,56,56.ハロウィン,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ハロウィンの季節なので、オレンジ色のかぼちゃを買ってきた, false, false
LGWMRI-20180508-02-JP-6-10,57,57.お母さん,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お母さんはピンク色が好きだけど、自分は黄緑が好き, false, false
LGWMRI-20180508-02-JP-6-10,58,58.ぬか漬け,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ぬか漬けのコツは、毎日丁寧に混ぜ合わせることだ, false, false
LGWMRI-20180508-02-JP-6-10,59,59.ピザとフライドポテト,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ピザとフライドポテトを食べたら、満腹でお腹が破裂しそうだ, false, false
LGWMRI-20180508-02-JP-6-10,60,60.ハープ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,3歳年上のハルカは、ハープを弾くのが上手です, false, false
LGWMRI-20180508-02-JP-6-10,61,61.ピクニック,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ピクニックの日に雨が降って、ちょっとしょんぼりしている, false, false
LGWMRI-20180508-02-JP-6-10,62,62.ピンポン玉,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,貴重なピンポン玉が、柵を超えてどこかへとんでった, false, false
LGWMRI-20180508-02-JP-6-10,63,63.終業式,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,来週は、近所の中学校で終業式があるらしい, false, false
LGWMRI-20180508-02-JP-6-10,64,64.トランプ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,トランプでジョーカーを最後に持っていたら負けだ, false, false
LGWMRI-20180508-02-JP-6-10,65,65.縄跳び,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,縄跳びで得意な技は、二重あや跳びだ, false, false
LGWMRI-20180508-02-JP-6-10,66,66.ビーフシチュー,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,台所からビーフシチューのいい香りが漂ってきた, false, false
LGWMRI-20180508-02-JP-6-10,67,67.包丁とまな板,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,包丁とまな板は、料理をする時にかかせない道具, false, false
LGWMRI-20180508-02-JP-6-10,68,68.バラの花束,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お母さんは、ちょうど10年前にバラの花束をもらったらしい, false, false
LGWMRI-20180508-02-JP-6-10,69,69.水筒の水,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,水筒の水は、氷をたくさん入れて超冷たくしたい, false, false
LGWMRI-20180508-02-JP-6-10,70,70.兵庫県,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,毎年冬になると、兵庫県にあるおばあちゃんちに行く, false, false
LGWMRI-20180508-02-JP-6-10,71,71.おでん,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,好きなおでんの具は、はんぺんともち巾着と牛すじだ, false, false
LGWMRI-20180508-02-JP-6-10,72,72.ホームラン,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,野球でホームランを打ったら、遠くで窓ガラスが割れる音がした, false, false
LGWMRI-20180508-02-JP-6-10,73,73.しゃくとりむし,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,植木鉢の葉っぱの先っぽに、ちっちゃなしゃくとりむしがいました, false, false
LGWMRI-20180508-02-JP-6-10,74,74.水族館,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,水族館でシャチのショーを観た後、ペンギンを7匹見た, false, false
LGWMRI-20180508-02-JP-6-10,75,75.水が300グラム,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,水が300グラム、塩は15グラム、小麦粉は200グラム, false, false
LGWMRI-20180508-02-JP-6-10,76,76.勉強に集中できない,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,弟がギャーギャー泣いていて、勉強に集中できない, false, false
LGWMRI-20180508-02-JP-6-10,77,77.日向夏,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,夏になると、親戚から日向夏というくだものが届く, false, false
LGWMRI-20180508-02-JP-6-10,78,78.猫の鳴き声,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,猫の鳴き声はミャーミャーよりもニャーニャーの方が似ている, false, false
LGWMRI-20180508-02-JP-6-10,79,79.浦島太郎,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,浦島太郎は、竜宮城で玉手箱をもらった, false, false
LGWMRI-20180508-02-JP-6-10,80,80.風がピューピュー,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,今日は風がピューピュー吹いていて、とっても寒い, false, false
LGWMRI-20180508-02-JP-6-10,81,81.海賊,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,その海賊は800万個のお宝を手に入れた, false, false
LGWMRI-20180508-02-JP-6-10,82,82.ピアノの発表会,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,明日はピアノの発表会だから、とてもドキドキする, false, false
LGWMRI-20180508-02-JP-6-10,83,83.今日の朝ごはん,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,今日の朝ごはんは、食パンのほかにベーコンと目玉焼きもあった, false, false
LGWMRI-20180508-02-JP-6-10,84,84.絵の具,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,図工の時間に絵の具が服について、とれなくなってしまった, false, false
LGWMRI-20180508-02-JP-6-10,85,85.おせんべい,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,おせんべいを食べたら、グラグラしていた歯が抜けた, false, false
LGWMRI-20180508-02-JP-6-10,86,86.神社の池,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,近所の神社の池には、鯉が12匹住んでいる, false, false
LGWMRI-20180508-02-JP-6-10,87,87.ヘリコプターのパイロット,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お父さんの職業は、ヘリコプターのパイロットだ, false, false
LGWMRI-20180508-02-JP-6-10,88,88.インフルエンザ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,インフルエンザで40度の熱が出た時、ほっぺも真っ赤になった, false, false
LGWMRI-20180508-02-JP-6-10,89,89.チューリップ畑,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,富山県には大きなチューリップ畑がある, false, false
LGWMRI-20180508-02-JP-6-10,90,90.家の近くの食堂,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,家の近くの食堂は、いつも大勢の客で賑わっている, false, false
LGWMRI-20180508-02-JP-6-10,91,91.アマゾン川,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,調査の結果、アマゾン川が世界で1番長いことが分かった, false, false
LGWMRI-20180508-02-JP-6-10,92,92.カチューシャとピン止め,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お姉ちゃんは、新しいカチューシャとピン止めを買ってもらって、大喜びだ, false, false
LGWMRI-20180508-02-JP-6-10,93,93.調理実習,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,調理実習で、コンソメスープとナポリタンを作った, false, false
LGWMRI-20180508-02-JP-6-10,94,94.エジソン博士とナポレオン,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,憧れの偉人は、エジソン博士とナポレオンです, false, false
LGWMRI-20180508-02-JP-6-10,95,95.動物園,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,動物園に行ったら、象にエサをあげ、ポニーに乗り、ダチョウの卵も買うつもりだ, false, false
LGWMRI-20180508-02-JP-6-10,96,96.焼き魚,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,焼き魚には、醤油よりもさっぱりとしたポン酢をかけたい, false, false
LGWMRI-20180508-02-JP-6-10,97,97.自転車,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,自転車のペダルを全力でこいで坂道を上ったので、汗がとまらない, false, false
LGWMRI-20180508-02-JP-6-10,98,98.シュート,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,パスの後は絶対にシュートを決めたい, false, false
LGWMRI-20180508-02-JP-6-10,99,99.サザエさん,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,毎週日曜の6時半は、みんなでサザエさんを見るのが日課だ, false, false
LGWMRI-20180508-02-JP-6-10,100,100.ミンミンゼミとクマゼミ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ミンミンゼミとクマゼミの大合唱, false, false
LGWMRI-20180508-02-JP-6-10,101,101.火山が噴火,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,火山が噴火した場所は、おばあちゃんちの近くだ, false, false
LGWMRI-20180508-02-JP-6-10,102,102.ポシェットの中,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ポシェットの中には、なぜかスポンジとコショウと切符が入ってた, false, false
LGWMRI-20180508-02-JP-6-10,103,103.パイプオルガン,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,パイプオルガンの演奏に合わせて歌うオペラ歌手, false, false
LGWMRI-20180508-02-JP-6-10,104,104.ハンドソープ,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,掃除の後は、ハンドソープで手もピカピカにしましょう, false, false
LGWMRI-20180508-02-JP-6-10,105,105.猫背,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,猫背を直したら身長が1センチ伸びた, false, false
LGWMRI-20180508-02-JP-6-10,106,106.不思議な味,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ピーチゼリーとみかんゼリーを混ぜたら、不思議な味がした, false, false
LGWMRI-20180508-02-JP-6-10,107,107.「ピンチはチャンスだ」,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,コーチはいつも「ピンチはチャンスだ」と言って、励ましてくれる, false, false
LGWMRI-20180508-02-JP-6-10,108,108.お地蔵さん,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,お地蔵さんに、アメリカンチェリーのお供えをした, false, false
LGWMRI-20180508-02-JP-6-10,109,109.シェイクスピアの顔,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,シェイクスピアの顔がプリントされたコップを買う, false, false
LGWMRI-20180508-02-JP-6-10,110,110.タンスの掃除,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,タンスの掃除をしていたら、誰かのへそくりを発見した, false, false
LGWMRI-20180508-02-JP-6-10,111,111.お雑煮,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ひょろひょろの野菜が入ったお雑煮を食べる, false, false
LGWMRI-20180508-02-JP-6-10,112,112.ジャンボジェット機,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ジャンボジェット機に乗って、フランスのパリに行く, false, false
LGWMRI-20180508-02-JP-6-10,113,113.ミュージカル,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ミュージカルを観るために、劇場に行く, false, false
LGWMRI-20180508-02-JP-6-10,114,114.ポケモン,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,今日中にポケモンを100匹ゲットしたい, false, false
LGWMRI-20180508-02-JP-6-10,115,115.空腹,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,空腹でお腹と背中がぺったんこ, false, false
LGWMRI-20180508-02-JP-6-10,116,116.出発の笛,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,汽車が出発の笛を鳴らす, false, false
LGWMRI-20180508-02-JP-6-10,117,117.ポカポカの毛布,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,ポカポカの毛布のぬくもりを感じる, false, false
LGWMRI-20180508-02-JP-6-10,118,118.100万回生きた猫,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,100万回生きた猫で読書感想文を書くつもりだ, false, false
LGWMRI-20180508-02-JP-6-10,119,119.2018年は平成30年,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,2018年は平成30年, false, false
LGWMRI-20180508-02-JP-6-10,120,120.しゃっくり,5,0,2018/9/30 18:00:00,0,2018/9/18 9:00:00,おばあちゃんちに行くと、いつもしゃっくりが止まらない, false, false
